0.88	107538	107124	107384	-6.26971	5.27637	0.993338
0.89	107567	107185	107452	-6.92745	5.8569	1.07054
0.9	107589	107243	107514	-7.54247	6.40348	1.13899
0.91	107605	107298	107569	-8.111	6.91313	1.19787
0.92	107616	107349	107616	-8.62951	7.3838	1.24571
0.93	107623	107396	107654	-9.09483	7.81367	1.28116
0.94	107627	107439	107682	-9.50407	8.20013	1.30394
0.95	107627	107478	107701	-9.85472	8.53972	1.31499
0.96	107622	107512	107710	-10.1446	8.82862	1.31598
0.97	107614	107540	107710	-10.3719	9.06313	1.30881
0.98	107601	107564	107705	-10.5353	9.24005	1.29529
0.99	107583	107582	107694	-10.6338	9.35697	1.27682
1	107562	107593	107679	-10.6667	9.41255	1.25412
1.01	107535	107599	107661	-10.6338	9.4067	1.22709
1.02	107505	107598	107639	-10.5353	9.33995	1.1954
1.03	107471	107592	107614	-10.3719	9.2131	1.15884
1.04	107433	107579	107585	-10.1446	9.02748	1.11712
1.05	107392	107560	107551	-9.85472	8.78444	1.07027
1.06	107348	107536	107514	-9.50407	8.48511	1.01895
1.07	107301	107506	107473	-9.09483	8.13096	0.963873
1.08	107251	107470	107429	-8.62951	7.72368	0.905832
1.09	107200	107429	107382	-8.111	7.26599	0.845009
1.1	107145	107382	107334	-7.54247	6.76242	0.780048
1.11	107085	107331	107282	-6.92745	6.21794	0.709506
1.12	107020	107276	107225	-6.26971	5.63769	0.632019
1.13	106948	107217	107163	-5.57332	5.02699	0.546325
1.14	106869	107156	107095	-4.84257	4.38991	0.452651
1.15	106783	107092	107020	-4.08196	3.72928	0.352678
1.16	106692	107026	106940	-3.29618	3.04722	0.24896
1.17	106597	106958	106857	-2.49008	2.3463	0.143784
1.18	106500	106887	106772	-1.66863	1.62992	0.0387128
1.19	106402	106814	106688	-0.836897	0.902694	-0.0657967
1.2	106303	106739	106605	6.25614e-28	0.16977	-0.16977
1.21	106629	106665	106522	6.27529e-28	-0.0748084	0.0748084
1.22	106694	106643	106717	6.2791e-28	-0.0380997	0.0380997
1.23	106681	106648	106688	6.27836e-28	-0.0409994	0.0409994
1.24	106680	106649	106690	6.27829e-28	-0.0369016	0.0369016
1.25	106677	106650	106687	6.27814e-28	-0.0337828	0.0337828
1.26	106675	106651	106685	6.27802e-28	-0.0306408	0.0306408
1.27	106674	106651	106682	6.27792e-28	-0.0276004	0.0276004
1.28	106672	106652	106680	6.27782e-28	-0.0246499	0.0246499
1.29	106670	106653	106677	6.27774e-28	-0.0218117	0.0218117
1.3	106669	106653	106675	6.27766e-28	-0.0191116	0.0191116
1.31	106668	106654	106673	6.27758e-28	-0.0165904	0.0165904
1.32	106667	106654	106671	6.27751e-28	-0.0142714	0.0142714
1.33	106665	106655	106669	6.27744e-28	-0.0121788	0.0121788
1.34	106664	106655	106667	6.27738e-28	-0.0103304	0.0103304
1.35	106663	106655	106666	6.27732e-28	-0.00872299	0.00872299
1.36	106662	106656	106665	6.27726e-28	-0.00733827	0.00733827
1.37	106662	106656	106663	6.27721e-28	-0.0061491	0.0061491
1.38	106661	106656	106663	6.27717e-28	-0.00512951	0.00512951
1.39	106660	106656	106662	6.27713e-28	-0.0042564	0.0042564
1.4	106660	106657	106661	6.2771e-28	-0.00350827	0.00350827
1.41	106659	106657	106660	6.27707e-28	-0.002868	0.002868
1.42	106659	106657	106660	6.27704e-28	-0.00232142	0.00232142
1.43	106658	106657	106659	6.27702e-28	-0.00185641	0.00185641
1.44	106658	106657	106659	6.277e-28	-0.00146291	0.00146291
1.45	106658	106657	106659	6.27699e-28	-0.00113185	0.00113185
1.46	106658	106657	106659	6.27698e-28	-0.000855563	0.000855563
1.47	106657	106657	106658	6.27697e-28	-0.000627527	0.000627527
1.48	106657	106657	106658	6.27696e-28	-0.000441696	0.000441696
1.49	106657	106658	106658	6.27696e-28	-0.000292257	0.000292257
1.5	106657	106658	106658	6.27696e-28	-0.000174185	0.000174185
1.51	106657	106658	106658	6.27695e-28	-8.27115e-05	8.27115e-05
1.52	106657	106658	106658	6.27695e-28	-1.34578e-05	1.34578e-05
1.53	106657	106658	106658	6.27695e-28	3.67572e-05	-3.67572e-05
1.54	106657	106658	106658	6.27695e-28	6.93869e-05	-6.93869e-05
1.55	106657	106658	106658	6.27695e-28	9.00588e-05	-9.00588e-05
1.56	106657	106658	106658	6.27695e-28	0.000102837	-0.000102837
1.57	106657	106658	106658	6.27696e-28	0.000110814	-0.000110814
1.58	106657	106658	106658	6.27696e-28	0.000116139	-0.000116139
1.59	106657	106658	106658	6.27696e-28	0.000120144	-0.000120144
1.6	106657	106658	106658	-9.30098e-14	0.000123615	-0.000123615
1.61	107082	106658	106657	-0.836897	0.488342	0.348555
1.62	107231	106707	106936	-1.66863	1.25583	0.412801
1.63	107292	106783	106988	-2.49008	1.9711	0.518985
1.64	107357	106855	107073	-3.29618	2.67768	0.6185
1.65	107413	106925	107152	-4.08196	3.36342	0.718541
1.66	107462	106994	107232	-4.84257	4.02678	0.815783
1.67	107503	107060	107310	-5.57332	4.66531	0.908008
1.68	107538	107124	107384	-6.26971	5.27638	0.993332
1.69	107567	107185	107452	-6.92745	5.85691	1.07053
1.7	107589	107243	107514	-7.54247	6.40349	1.13899
1.71	107605	107298	107569	-8.111	6.91313	1.19787
1.72	107616	107349	107616	-8.62951	7.3838	1.24571
1.73	107623	107396	107654	-9.09483	7.81367	1.28116
1.74	107627	107439	107682	-9.50407	8.20013	1.30394
1.75	107627	107478	107701	-9.85472	8.53972	1.31499
1.76	107622	107512	107710	-10.1446	8.82862	1.31598
1.77	107614	107540	107710	-10.3719	9.06313	1.30882
1.78	107601	107564	107705	-10.5353	9.24005	1.29529
1.79	107583	107582	107694	-10.6338	9.35697	1.27682
1.8	107562	107593	107679	-10.6667	9.41255	1.25412
1.81	107535	107599	107661	-10.6338	9.4067	1.22709
1.82	107505	107598	107639	-10.5353	9.33995	1.1954
1.83	107471	107592	107614	-10.3719	9.2131	1.15884
1.84	107433	107579	107585	-10.1446	9.02748	1.11712
1.85	107392	107560	107551	-9.85472	8.78444	1.07027
1.86	107348	107536	107514	-9.50407	8.48511	1.01896
1.87	107301	107506	107473	-9.09483	8.13095	0.963874
1.88	107251	107470	107429	-8.62951	7.72368	0.905832
1.89	107200	107429	107382	-8.111	7.26599	0.845009
1.9	107145	107382	107334	-7.54247	6.76242	0.780048
1.91	107085	107331	107282	-6.92745	6.21794	0.709507
1.92	107020	107276	107225	-6.26971	5.63769	0.63202
1.93	106948	107217	107163	-5.57332	5.02699	0.546326
1.94	106869	107156	107095	-4.84257	4.38991	0.452651
1.95	106783	107092	107020	-4.08196	3.72928	0.352679
1.96	106692	107026	106940	-3.29618	3.04722	0.24896
1.97	106597	106958	106857	-2.49008	2.3463	0.143784
1.98	106500	106887	106772	-1.66863	1.62992	0.0387129
1.99	106402	106814	106688	-0.836897	0.902694	-0.0657967
2	106303	106739	106605	6.25614e-28	0.16977	-0.16977
2.01	106629	106665	106522	6.27529e-28	-0.0748084	0.0748084
2.02	106694	106643	106717	6.2791e-28	-0.0380997	0.0380997
2.03	106681	106648	106688	6.27836e-28	-0.0409995	0.0409995
